segment,region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Oil and Gas,austria,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07,8.371593848176852e-07
Oil and Gas,belgium,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07,3.4501337362399636e-07
Oil and Gas,bulgaria,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07,9.341729219177206e-07
Oil and Gas,croatia,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06,2.374791288113863e-06
Oil and Gas,cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and Gas,czechia,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06,2.1775259213865213e-06
Oil and Gas,denmark,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06,1.0826605770379658e-06
Oil and Gas,estonia,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06,1.27480815679738e-06
Oil and Gas,finland,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07,7.420785650566704e-07
Oil and Gas,france,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07,2.7851191951932924e-07
Oil and Gas,germany,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08,7.788357328057034e-08
Oil and Gas,greece,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07,3.402554662345364e-07
Oil and Gas,hungary,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06,1.2797628335759966e-06
Oil and Gas,iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and Gas,ireland,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06,5.842909902920794e-06
Oil and Gas,italy,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07,1.1334596618537197e-07
Oil and Gas,latvia,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982,0.0001032374346123982
Oil and Gas,liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and Gas,lithuania,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06,1.168754417952714e-06
Oil and Gas,luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and Gas,malta,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06,3.4494907684453773e-06
Oil and Gas,netherlands,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07,1.752338757000465e-07
Oil and Gas,norway,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07,1.5539888216125916e-07
Oil and Gas,poland,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07,2.0549190491616338e-07
Oil and Gas,portugal,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07,7.669587331304393e-07
Oil and Gas,romania,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07,6.981264628733514e-07
Oil and Gas,slovakia,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06,1.8945072065321539e-06
Oil and Gas,slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and Gas,spain,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07,1.4666088061316133e-07
Oil and Gas,sweden,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07,7.645203216879568e-07
Oil and Gas,switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plastics,austria,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06,6.056016333042439e-06
Plastics,belgium,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06,1.048251514351544e-06
Plastics,bulgaria,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06,3.8001041395522423e-06
Plastics,croatia,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05,5.5551910304873775e-05
